prompt,context,gender,age,occupation,target_mid,target_title
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: retired

Watch history:
1. Voices VHS
2. Object of My Affection VHS
3. The Goodbye Girl VHS
4. Sherlock: Season 2
5. Torchwood Miracle Day anglais
6. Shame Region 2
7. New York
8. Wait Until Dark VHS
9. Audrey Hepburn Collection Breakfast at Tiffany's, Sabrina, Roman Holiday  VHS
10. State Fair VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Voices VHS
2. Object of My Affection VHS
3. The Goodbye Girl VHS
4. Sherlock: Season 2
5. Torchwood Miracle Day anglais
6. Shame Region 2
7. New York
8. Wait Until Dark VHS
9. Audrey Hepburn Collection Breakfast at Tiffany's, Sabrina, Roman Holiday  VHS
10. State Fair VHS",M,45-54,retired,B002FA5NNW,Departures (First Print) DVD Edition
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: artist

Watch history:
1. Tintin - Secret Of The Unicorn
2. The Warrior's Way
3. Deadwood: Season 2
4. Moodtapes: Pacific Surf
5. Mandingo VHS
6. Best Seller VHS
7. Fresh VHS
8. Jack Reacher Combo
9. The Asphyx 25th Anniversary
10. The Hidden Faith of the Founding Fathers

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Tintin - Secret Of The Unicorn
2. The Warrior's Way
3. Deadwood: Season 2
4. Moodtapes: Pacific Surf
5. Mandingo VHS
6. Best Seller VHS
7. Fresh VHS
8. Jack Reacher Combo
9. The Asphyx 25th Anniversary
10. The Hidden Faith of the Founding Fathers",F,35-44,artist,B0009ETCVA,Cursed
"User profile (audit only):
- gender: F
- age: 45-54
- occupation: tradesman/craftsman

Watch history:
1. Darby O'Gill &amp; The Little People VHS
2. The Hobbit: An Unexpected Journey
3. The Final Countdown VHS
4. Young Sherlock Holmes VHS
5. I Am Legend
6. The Hobbit: The Desolation of Smaug
7. Weird Science VHS
8. Independence Day VHS
9. Dragonslayer VHS
10. Back to the Future 2 VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Darby O'Gill &amp; The Little People VHS
2. The Hobbit: An Unexpected Journey
3. The Final Countdown VHS
4. Young Sherlock Holmes VHS
5. I Am Legend
6. The Hobbit: The Desolation of Smaug
7. Weird Science VHS
8. Independence Day VHS
9. Dragonslayer VHS
10. Back to the Future 2 VHS",F,45-54,tradesman/craftsman,6302804752,"Atlantis, the Lost Continent VHS"
"User profile (audit only):
- gender: F
- age: 18-24
- occupation: tradesman/craftsman

Watch history:
1. The Forbidden Kingdom
2. The Forbidden Kingdom
3. Frequency (DVD)
4. Jack Brooks: Monster Slayer
5. Kung Fu Panda (Mandarin Chinese Edition)
6. The Chronicles of Narnia: Prince Caspian
7. Horton Hears a Who! (Two-Disc Special Edition)
8. Fred Claus (WS/DVD)
9. Step Brothers
10. Fred Claus (WS/DVD)

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Forbidden Kingdom
2. The Forbidden Kingdom
3. Frequency (DVD)
4. Jack Brooks: Monster Slayer
5. Kung Fu Panda (Mandarin Chinese Edition)
6. The Chronicles of Narnia: Prince Caspian
7. Horton Hears a Who! (Two-Disc Special Edition)
8. Fred Claus (WS/DVD)
9. Step Brothers
10. Fred Claus (WS/DVD)",F,18-24,tradesman/craftsman,B00164KYTG,Step Brothers
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: K-12 student

Watch history:
1. Forever Darling VHS
2. Black Adder
3. I Love Lucy: The Complete Series
4. Remington Steele - Seasons 1-5
5. Remington Steele - Seasons 1-5
6. Gimme, Gimme, Gimme: Series 1, 2 &amp; 3 Regions 2 &amp; 4
7. Bless Me, Father - The Complete Collection
8. Benny Hill: The Complete Megaset - The Thames Years 1969-1989
9. Sledge Hammer! The Complete Series
10. The Thin Blue Line 2 VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Forever Darling VHS
2. Black Adder
3. I Love Lucy: The Complete Series
4. Remington Steele - Seasons 1-5
5. Remington Steele - Seasons 1-5
6. Gimme, Gimme, Gimme: Series 1, 2 &amp; 3 Regions 2 &amp; 4
7. Bless Me, Father - The Complete Collection
8. Benny Hill: The Complete Megaset - The Thames Years 1969-1989
9. Sledge Hammer! The Complete Series
10. The Thin Blue Line 2 VHS",M,25-34,K-12 student,B000SINSX0,VICAR OF DIBLEY: IMMACULATE COL (DVD)
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: other

Watch history:
1. Love and Other Disasters
2. Love and Other Disasters
3. Breakfast At Tiffany's
4. Shakespeare in Love VHS
5. Mamma Mia! The Movie (Widescreen)
6. Milk
7. Milk
8. Slutty Summer
9. East Side Story
10. East Side Story

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Love and Other Disasters
2. Love and Other Disasters
3. Breakfast At Tiffany's
4. Shakespeare in Love VHS
5. Mamma Mia! The Movie (Widescreen)
6. Milk
7. Milk
8. Slutty Summer
9. East Side Story
10. East Side Story",M,45-54,other,B000WDVNMO,East Side Story
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: other

Watch history:
1. Coming Home
2. Jet Lag
3. Monet's Palate - A Gastronomic View from the Gardens of Giverny
4. Christmas in Yellowstone
5. A Surprise in Texas
6. The Whole Nine Yards/The Whole Ten Yards
7. Chef
8. Hustler VHS
9. The Hundred-Foot Journey
10. White Collar Season 6

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Coming Home
2. Jet Lag
3. Monet's Palate - A Gastronomic View from the Gardens of Giverny
4. Christmas in Yellowstone
5. A Surprise in Texas
6. The Whole Nine Yards/The Whole Ten Yards
7. Chef
8. Hustler VHS
9. The Hundred-Foot Journey
10. White Collar Season 6",M,25-34,other,B0011JDH9U,Nature: Yellowstone In the Valley of the Wolves and Christmas in Yellowstone
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: doctor/health care

Watch history:
1. Love The Coopers
2. Hot in Cleveland: The Complete Series
3. Royal Pains: Season Eight
4. Mystery Woman: Mystery Weekend
5. Mystery Woman: Snapshot
6. Crossing Jordan: Season 1
7. Lifetime Double Feature: Home By Christmas / Holiday Switch
8. Bridal Fever / The Good Witch / For the Love of Grace / Come Dance at My Wedding Romance 4 Film Collection
9. Royal Pains: Season Three - Volume Two
10. Franklin And Bash: Season 3 [DVD]

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Love The Coopers
2. Hot in Cleveland: The Complete Series
3. Royal Pains: Season Eight
4. Mystery Woman: Mystery Weekend
5. Mystery Woman: Snapshot
6. Crossing Jordan: Season 1
7. Lifetime Double Feature: Home By Christmas / Holiday Switch
8. Bridal Fever / The Good Witch / For the Love of Grace / Come Dance at My Wedding Romance 4 Film Collection
9. Royal Pains: Season Three - Volume Two
10. Franklin And Bash: Season 3 [DVD]",M,45-54,doctor/health care,B00O83UQ54,King &amp; Maxwell
"User profile (audit only):
- gender: M
- age: 35-44
- occupation: technician/engineer

Watch history:
1. Home Alone VHS
2. You'll Never Get Rich VHS
3. As Young As You Feel VHS
4. Never Cry Wolf VHS
5. Nightwing VHS
6. Second Chorus VHS
7. See No Evil VHS
8. Squanto: A Warrior's Tale VHS
9. Restoration VHS
10. My Fair Lady VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Home Alone VHS
2. You'll Never Get Rich VHS
3. As Young As You Feel VHS
4. Never Cry Wolf VHS
5. Nightwing VHS
6. Second Chorus VHS
7. See No Evil VHS
8. Squanto: A Warrior's Tale VHS
9. Restoration VHS
10. My Fair Lady VHS",M,35-44,technician/engineer,B00000IC7W,Hometown Story/Marilyn Monroe Story
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: programmer

Watch history:
1. The Help
2. Imitation of Life VHS
3. Space Cowboys
4. Breakfast At Tiffany's
5. The Twilight Saga - Breaking Dawn - Pt 2 Edizione: Regno Unito italien
6. Seven Days in May VHS
7. Odessa File VHS
8. 4 Film Favorites: Dirty Harry (Dirty Harry, The Enforcer, Magnum Force, Sudden Impact)
9. It Came From Beneath the Sea VHS
10. Earth vs the Flying Saucers VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Help
2. Imitation of Life VHS
3. Space Cowboys
4. Breakfast At Tiffany's
5. The Twilight Saga - Breaking Dawn - Pt 2 Edizione: Regno Unito italien
6. Seven Days in May VHS
7. Odessa File VHS
8. 4 Film Favorites: Dirty Harry (Dirty Harry, The Enforcer, Magnum Force, Sudden Impact)
9. It Came From Beneath the Sea VHS
10. Earth vs the Flying Saucers VHS",F,35-44,programmer,B00CTWSGA8,Charlie Chan Collection (Shadows Over Chinatown / Docks of New Orleans / Shanghai Chest / The Golden Eye)
"User profile (audit only):
- gender: M
- age: 55-64
- occupation: clerical/admin

Watch history:
1. The Prisoner of Zenda
2. The Colossus of Rhodes
3. Anne of the Thousand Days / Mary, Queen of Scots 2-Movie Collection
4. She - In COLOR! Also Includes the Original Black-and-White Version which has been Beautifully Restored and Enhanced!
5. The Bride With White Hair VHS
6. ~HERO~
7. Jet Li - Hero
8. Ong-Bak - The Thai Warrior
9. Triad Election
10. Pal Joey

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Prisoner of Zenda
2. The Colossus of Rhodes
3. Anne of the Thousand Days / Mary, Queen of Scots 2-Movie Collection
4. She - In COLOR! Also Includes the Original Black-and-White Version which has been Beautifully Restored and Enhanced!
5. The Bride With White Hair VHS
6. ~HERO~
7. Jet Li - Hero
8. Ong-Bak - The Thai Warrior
9. Triad Election
10. Pal Joey",M,55-64,clerical/admin,6300214508,Young Sherlock Holmes VHS
"User profile (audit only):
- gender: M
- age: 18-24
- occupation: retired

Watch history:
1. Woman In Gold
2. I'll See You in My Dreams
3. Man from U.N.C.L.E., The (BD)
4. Pitch Perfect [Aca-Amazing 2-Movie Collection]
5. Self/less (Blu-ray + DVD + DIGITAL HD with UltraViolet)
6. Southpaw
7. Pixels
8. Christmas Horror Story, A
9. Bone Tomahawk
10. Mississippi Grind Digital

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Woman In Gold
2. I'll See You in My Dreams
3. Man from U.N.C.L.E., The (BD)
4. Pitch Perfect [Aca-Amazing 2-Movie Collection]
5. Self/less (Blu-ray + DVD + DIGITAL HD with UltraViolet)
6. Southpaw
7. Pixels
8. Christmas Horror Story, A
9. Bone Tomahawk
10. Mississippi Grind Digital",M,18-24,retired,B00YAZND50,Scream Machine
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: academic/educator

Watch history:
1. Love Is a Many-Splendored Thing VHS
2. Doctor Dolittle VHS
3. Mystic Pizza VHS
4. National Velvet VHS
5. Kiss of the Spider Woman VHS
6. Of Human Bondage VHS
7. Great Race VHS
8. The Women VHS
9. Phenomenon VHS
10. What Women Want

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Love Is a Many-Splendored Thing VHS
2. Doctor Dolittle VHS
3. Mystic Pizza VHS
4. National Velvet VHS
5. Kiss of the Spider Woman VHS
6. Of Human Bondage VHS
7. Great Race VHS
8. The Women VHS
9. Phenomenon VHS
10. What Women Want",F,55-64,academic/educator,B00004REV2,The Omega Code VHS
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: executive/managerial

Watch history:
1. Quentin Tarantino's Rolling Thunder Pictures Triple Feature
2. Alfred Hitchcock: The Essentials Collection
3. Bad Girls Behind Bars Limited Special
4. Scream Factory: All Night Horror Marathon (Whats the Matter with Helen, The Vagrant, The Godsend &amp; The Outing)
5. CBGB
6. Cloud Atlas
7. Messengers 2: The Scarecrow
8. Vintage Sci-Fi Movies - 6 Movie Collection
9. Twilight Zone 80s: The Complete Series
10. Ghosthouse / Manos, The Hands of Fate

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Quentin Tarantino's Rolling Thunder Pictures Triple Feature
2. Alfred Hitchcock: The Essentials Collection
3. Bad Girls Behind Bars Limited Special
4. Scream Factory: All Night Horror Marathon (Whats the Matter with Helen, The Vagrant, The Godsend &amp; The Outing)
5. CBGB
6. Cloud Atlas
7. Messengers 2: The Scarecrow
8. Vintage Sci-Fi Movies - 6 Movie Collection
9. Twilight Zone 80s: The Complete Series
10. Ghosthouse / Manos, The Hands of Fate",F,55-64,executive/managerial,B004AZ7ZLI,Jackson County Jail / Caged Heat
"User profile (audit only):
- gender: F
- age: 18-24
- occupation: farmer

Watch history:
1. Danny Phantom Season 3 (3 Disc Set)
2. Batman:Mask of the Phantasm Spanish Edition  VHS
3. Existenz VHS
4. The Incredibles (Mandarin Chinese Edition)
5. Dragon Ball Z: Vegeta Saga - Season 1
6. eXistenZ
7. Kenichi: The Mightiest Disciple: Season 1, Part One
8. Naruto Shippuden: Set Ten
9. Future Diary: Part Two
10. Dragon Ball Z - The Movie - Dead Zone

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Danny Phantom Season 3 (3 Disc Set)
2. Batman:Mask of the Phantasm Spanish Edition  VHS
3. Existenz VHS
4. The Incredibles (Mandarin Chinese Edition)
5. Dragon Ball Z: Vegeta Saga - Season 1
6. eXistenZ
7. Kenichi: The Mightiest Disciple: Season 1, Part One
8. Naruto Shippuden: Set Ten
9. Future Diary: Part Two
10. Dragon Ball Z - The Movie - Dead Zone",F,18-24,farmer,B00006LPAS,Mobile Fighter G Gundam - Round 1
"User profile (audit only):
- gender: M
- age: 35-44
- occupation: tradesman/craftsman

Watch history:
1. Timeline (2003) (Widescreen)
2. Anthony Warrior of God
3. Anthony Warrior of God
4. White Feather
5. Iphigenia VHS
6. The Bubble
7. The Bubble
8. Razor's Edge VHS
9. Kama Sutra VHS
10. Moby Dick VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Timeline (2003) (Widescreen)
2. Anthony Warrior of God
3. Anthony Warrior of God
4. White Feather
5. Iphigenia VHS
6. The Bubble
7. The Bubble
8. Razor's Edge VHS
9. Kama Sutra VHS
10. Moby Dick VHS",M,35-44,tradesman/craftsman,B00180OU70,Flakes
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: other

Watch history:
1. Batman Begins
2. Batman Begins
3. Rosetta VHS
4. Black Book 2006
5. Vacancy
6. Cars (Mandarin Chinese Edition)
7. Koyaanisqatsi VHS
8. Black Rain VHS
9. Pierrot le Fou
10. Pierrot le Fou

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Batman Begins
2. Batman Begins
3. Rosetta VHS
4. Black Book 2006
5. Vacancy
6. Cars (Mandarin Chinese Edition)
7. Koyaanisqatsi VHS
8. Black Rain VHS
9. Pierrot le Fou
10. Pierrot le Fou",M,25-34,other,B002EBRFCY,Pierrot le fou
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: programmer

Watch history:
1. Warlords
2. Secretariat anglais
3. The Hobbit: The Desolation of Smaug
4. War of the Arrows
5. Trouble with the Curve
6. The Men Who Built America
7. GALAPAGOS: Charles Darwin's Big Adventure
8. JOBS
9. The Book Thief
10. The Secret Life of Walter Mitty 2013

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Warlords
2. Secretariat anglais
3. The Hobbit: The Desolation of Smaug
4. War of the Arrows
5. Trouble with the Curve
6. The Men Who Built America
7. GALAPAGOS: Charles Darwin's Big Adventure
8. JOBS
9. The Book Thief
10. The Secret Life of Walter Mitty 2013",F,55-64,programmer,B00GHXH6DS,Vikings
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: tradesman/craftsman

Watch history:
1. Igby Goes Down
2. The Incredible Mrs. Ritchie
3. Runaway Jury
4. UFOs Uncensored: The Secret UFO Files / Abduction Files
5. Mysterious Skin
6. Confession
7. The River King
8. Annapolis
9. Jesse Stone: Death In Paradise
10. Charmed: The Complete Series

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Igby Goes Down
2. The Incredible Mrs. Ritchie
3. Runaway Jury
4. UFOs Uncensored: The Secret UFO Files / Abduction Files
5. Mysterious Skin
6. Confession
7. The River King
8. Annapolis
9. Jesse Stone: Death In Paradise
10. Charmed: The Complete Series",M,45-54,tradesman/craftsman,B000TJ6PBU,1408 Full Screen Edition
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: homemaker

Watch history:
1. Dearest (Region 3 DVD / Non USA Region) (English Subtitled) Zhao Wei
2. A Deadly Silence
3. Solace
4. Monster
5. 22 Bullets
6. The Interrogation of Michael Crowe
7. King of Devil's Island
8. Fire With Fire
9. Brothers
10. Mystic River

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Dearest (Region 3 DVD / Non USA Region) (English Subtitled) Zhao Wei
2. A Deadly Silence
3. Solace
4. Monster
5. 22 Bullets
6. The Interrogation of Michael Crowe
7. King of Devil's Island
8. Fire With Fire
9. Brothers
10. Mystic River",F,35-44,homemaker,6301697758,Internal Affairs VHS
